Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Neuron Projection Arborization (GO:0140058)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	ROCK1
Nonribosomal Peptide Biosynthetic Process (GO:0019184)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	GCLM
Nucleolar Chromatin Organization (GO:1990700)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	SIRT1
Peptidyl-Lysine Deacetylation (GO:0034983)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	SIRT1
Peptidyl-Tyrosine Dephosphorylation Involved In Inactivation Of Protein Kinase Activity (GO:1990264)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	PTPRB
Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035357)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	NCOA2
Phosphatidylserine Acyl-Chain Remodeling (GO:0036150)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	OSBPL8
Positive Regulation By Host Of Viral Genome Replication (GO:0044829)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	NUCKS1
Positive Regulation Of DNA Demethylation (GO:1901537)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	OTUD4
Positive Regulation Of Aspartic-Type Peptidase Activity (GO:1905247)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	ROCK2
Positive Regulation Of Astrocyte Differentiation (GO:0048711)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	SERPINE2
Positive Regulation Of Cardiac Epithelial To Mesenchymal Transition (GO:0062043)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	TGFBR2
Positive Regulation Of Fibroblast Migration (GO:0010763)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	PRKCE
Positive Regulation Of Natural Killer Cell Proliferation (GO:0032819)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	JAK2
Post-Translational Protein Targeting To Membrane, Translocation (GO:0031204)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	SEC62
Postsynapse Organization (GO:0099173)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	WNT5A
Postsynaptic Membrane Assembly (GO:0097104)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	NLGN4Y
Protein Deubiquitination Involved In Ubiquitin-Dependent Protein Catabolic Process (GO:0071947)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	ZRANB1
Protein Localization To Presynapse (GO:1905383)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	KIF5B
protein-RNA Complex Disassembly (GO:0032988)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	KIF5B
Purine Ribonucleoside Monophosphate Catabolic Process (GO:0009169)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	NT5C2
Regulation Of ATPase-coupled Calcium Transmembrane Transporter Activity (GO:1901894)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	PLN
Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000514)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	SH3RF1
Regulation Of T-helper 2 Cell Differentiation (GO:0045628)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	SOCS5
Regulation Of Alpha-Beta T Cell Differentiation (GO:0046637)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	SH3RF1
Regulation Of Alpha-Beta T Cell Proliferation (GO:0046640)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	SH3RF1
Regulation Of Cardiac Muscle Cell Action Potential Involved In Regulation Of Contraction (GO:0098909)	1/7	0.23171103405356278	0.507250350779641	0	0	4.3484643179765134	6.358603812482832	ATP2A2
Regulation Of Viral Genome Replication (GO:0045069)	4/67	0.23487854388377058	0.5103283802561999	0	0	1.6583954216607277	2.4024954453948855	PDE12;IFIT5;PABPC1;HACD3
Extrinsic Apoptotic Signaling Pathway (GO:0097191)	4/67	0.23487854388377058	0.5103283802561999	0	0	1.6583954216607277	2.4024954453948855	GSK3B;INHBA;JAK2;HIPK1
Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146)	2/25	0.23561297242998994	0.5103283802561999	0	0	2.2698365878119287	3.281195799261344	LATS1;STRN3
Cardiac Conduction System Development (GO:0003161)	2/25	0.23561297242998994	0.5103283802561999	0	0	2.2698365878119287	3.281195799261344	NOTCH2;BMPR1A
Regulation Of Synapse Organization (GO:0050807)	2/25	0.23561297242998994	0.5103283802561999	0	0	2.2698365878119287	3.281195799261344	WNT5A;PDLIM5
Response To dsRNA (GO:0043331)	2/25	0.23561297242998994	0.5103283802561999	0	0	2.2698365878119287	3.281195799261344	PDE12;IRAK3
Lamellipodium Assembly (GO:0030032)	2/25	0.23561297242998994	0.5103283802561999	0	0	2.2698365878119287	3.281195799261344	GOLPH3;S1PR1
Late Endosome To Vacuole Transport Via Multivesicular Body Sorting Pathway (GO:0032511)	2/25	0.23561297242998994	0.5103283802561999	0	0	2.2698365878119287	3.281195799261344	VPS37A;STAM
Myotube Differentiation (GO:0014902)	2/25	0.23561297242998994	0.5103283802561999	0	0	2.2698365878119287	3.281195799261344	ADAMTS5;IGF1
Negative Regulation Of Protein Localization To Membrane (GO:1905476)	2/25	0.23561297242998994	0.5103283802561999	0	0	2.2698365878119287	3.281195799261344	CLTC;NUMB
Negative Regulation Of Stress Fiber Assembly (GO:0051497)	2/25	0.23561297242998994	0.5103283802561999	0	0	2.2698365878119287	3.281195799261344	PAK2;PHLDB2
Positive Regulation Of T Cell Migration (GO:2000406)	2/25	0.23561297242998994	0.5103283802561999	0	0	2.2698365878119287	3.281195799261344	WNT5A;ADAM10
Positive Regulation Of Striated Muscle Cell Differentiation (GO:0051155)	2/25	0.23561297242998994	0.5103283802561999	0	0	2.2698365878119287	3.281195799261344	MYOCD;IGF1
Purine Ribonucleotide Catabolic Process (GO:0009154)	2/25	0.23561297242998994	0.5103283802561999	0	0	2.2698365878119287	3.281195799261344	SUCLA2;NT5C2
Regulation Of Actin Cytoskeleton Reorganization (GO:2000249)	2/25	0.23561297242998994	0.5103283802561999	0	0	2.2698365878119287	3.281195799261344	NOTCH2;TEK
Negative Regulation Of Multicellular Organismal Process (GO:0051241)	11/231	0.23647871933802964	0.5118420834225383	0	0	1.307760989010989	1.8856567209954196	GSK3B;ADAMTS5;MYOCD;HDAC2;BMPR2;NPTN;ARID4A;LNPEP;TLR4;IL18R1;PTPRG
Antiviral Innate Immune Response (GO:0140374)	3/46	0.2410494773104189	0.5199006659008824	0	0	1.82172649140546	2.5918669520067823	UBE2W;MORC3;PDE12
Replication Fork Processing (GO:0031297)	3/46	0.2410494773104189	0.5199006659008824	0	0	1.82172649140546	2.5918669520067823	RAD50;BOD1L1;NUCKS1
Vacuolar Transport (GO:0007034)	3/46	0.2410494773104189	0.5199006659008824	0	0	1.82172649140546	2.5918669520067823	CHMP1B;VTI1A;VPS37A
Mitotic G2/M Transition Checkpoint (GO:0044818)	3/46	0.2410494773104189	0.5199006659008824	0	0	1.82172649140546	2.5918669520067823	RAD50;TOPBP1;FOXN3
Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)	3/46	0.2410494773104189	0.5199006659008824	0	0	1.82172649140546	2.5918669520067823	AKT3;PIK3C2A;SIRT1
Telomere Maintenance (GO:0000723)	4/68	0.24291097453619925	0.5226921549301206	0	0	1.6323979591836735	2.3099414849552224	YY1;RAD50;XRCC5;ERCC4
Regulation Of MAP Kinase Activity (GO:0043405)	6/114	0.24600433148922912	0.5226921549301206	0	0	1.45164468697893	2.0357954156215112	GHR;FLT3;IRAK3;PIK3CB;SOS1;TLR4
Positive Regulation Of Binding (GO:0051099)	5/91	0.24631452420744523	0.5226921549301206	0	0	1.5188359419555162	2.1281109138625824	GSK3B;RALB;RIPK2;IDE;IGF1
Regulation Of Actin Cytoskeleton Organization (GO:0032956)	5/91	0.24631452420744523	0.5226921549301206	0	0	1.5188359419555162	2.1281109138625824	NOTCH2;PIK3CA;ROCK1;ROCK2;GPM6B
Fc Receptor Signaling Pathway (GO:0038093)	2/26	0.24944821723221058	0.5226921549301206	0	0	2.1751469923111713	3.020200150403007	MAP2K4;SOS1
Regulation Of Interferon-Alpha Production (GO:0032647)	2/26	0.24944821723221058	0.5226921549301206	0	0	2.1751469923111713	3.020200150403007	RIPK2;TLR4
Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)	2/26	0.24944821723221058	0.5226921549301206	0	0	2.1751469923111713	3.020200150403007	WNT5A;PRICKLE2
Regulation Of Keratinocyte Differentiation (GO:0045616)	2/26	0.24944821723221058	0.5226921549301206	0	0	2.1751469923111713	3.020200150403007	ROCK1;ROCK2
Regulation Of Transcription By RNA Polymerase III (GO:0006359)	2/26	0.24944821723221058	0.5226921549301206	0	0	2.1751469923111713	3.020200150403007	DDX21;ERCC6
Histone H3-K4 Methylation (GO:0051568)	2/26	0.24944821723221058	0.5226921549301206	0	0	2.1751469923111713	3.020200150403007	NFYA;BOD1L1
Nucleic Acid Phosphodiester Bond Hydrolysis (GO:0090305)	2/26	0.24944821723221058	0.5226921549301206	0	0	2.1751469923111713	3.020200150403007	RAD50;PDE12
Positive Regulation Of Erythrocyte Differentiation (GO:0045648)	2/26	0.24944821723221058	0.5226921549301206	0	0	2.1751469923111713	3.020200150403007	INHBA;FOXO3
Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112)	2/26	0.24944821723221058	0.5226921549301206	0	0	2.1751469923111713	3.020200150403007	TOGARAM1;SLAIN2
Positive Regulation Of Nuclear Division (GO:0051785)	2/26	0.24944821723221058	0.5226921549301206	0	0	2.1751469923111713	3.020200150403007	PHIP;IGF1
Regulation Of Actin Filament Bundle Assembly (GO:0032231)	2/26	0.24944821723221058	0.5226921549301206	0	0	2.1751469923111713	3.020200150403007	ROCK1;ROCK2
Phagocytosis (GO:0006909)	4/69	0.2510042633206736	0.5226921549301206	0	0	1.60720041862899	2.221609600663463	AXL;RAB11FIP2;TLR4;BLTP1
Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796)	3/47	0.2510198683773253	0.5226921549301206	0	0	1.7802309782608696	2.4606765347680084	NUAK1;DYRK2;HAPSTR1
Positive Regulation Of TOR Signaling (GO:0032008)	3/47	0.2510198683773253	0.5226921549301206	0	0	1.7802309782608696	2.4606765347680084	GOLPH3;PIK3CA;WAC
Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661)	3/47	0.2510198683773253	0.5226921549301206	0	0	1.7802309782608696	2.4606765347680084	IGF1;FOXP1;BMPR1A
Positive Regulation Of Neuron Projection Development (GO:0010976)	5/92	0.25328295941866985	0.5226921549301206	0	0	1.5012997588399262	2.0616568890385554	SETX;CAPRIN1;WNT5A;NPTN;ITGA6
Intracellular Calcium Ion Homeostasis (GO:0006874)	7/139	0.2550088375090757	0.5226921549301206	0	0	1.3858151183970857	1.8936568766761064	PLN;NPTN;ATP2A2;SLC30A1;ATP2C1;PDZD8;MCU
Sulfur Compound Biosynthetic Process (GO:0044272)	4/70	0.2591534047093121	0.5226921549301206	0	0	1.582766439909297	2.1372650732860916	UGDH;B3GNT2;MAT2B;PAPSS2
Regulation Of Actin Filament Polymerization (GO:0030833)	4/70	0.2591534047093121	0.5226921549301206	0	0	1.582766439909297	2.1372650732860916	LATS1;ARFGEF1;PRKCE;MEGF9
Cdc42 Protein Signal Transduction (GO:0032488)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	RHOBTB1
Regulation Of Defense Response To Bacterium (GO:1900424)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	FOXP1
DNA Topological Change (GO:0006265)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	TOP1
Regulation Of Fibroblast Apoptotic Process (GO:2000269)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	TP63
MyD88-independent Toll-Like Receptor Signaling Pathway (GO:0002756)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	TLR4
Regulation Of Glucan Biosynthetic Process (GO:0010962)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	PPP1R3D
Regulation Of Helicase Activity (GO:0051095)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	SIRT1
T-helper 17 Cell Differentiation (GO:0072539)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	JAK1
UDP-N-acetylglucosamine Biosynthetic Process (GO:0006048)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	GFPT1
Regulation Of Interleukin-23 Production (GO:0032667)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	TLR4
Regulation Of miRNA Metabolic Process (GO:2000628)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	RC3H1
Amyloid-Beta Formation (GO:0034205)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	DYRK1A
Anoikis (GO:0043276)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	PIK3CA
Regulation Of Organ Growth (GO:0046620)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	LATS1
Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062207)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	APPL1
Regulation Of Pinocytosis (GO:0048548)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	AXL
Regulation Of Protein Localization To Early Endosome (GO:1902965)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	ROCK2
Cardioblast Differentiation (GO:0010002)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	MYOCD
Regulation Of Sister Chromatid Cohesion (GO:0007063)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	WAPL
Regulation Of Toll-Like Receptor 3 Signaling Pathway (GO:0034139)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	WDFY1
Cellular Response To Muramyl Dipeptide (GO:0071225)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	RIPK2
Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903555)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	FOXP1
Regulation Of Type B Pancreatic Cell Development (GO:2000074)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	GSK3B
Collagen-Activated Signaling Pathway (GO:0038065)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	JAK2
Constitutive Heterochromatin Formation (GO:0140719)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	SMCHD1
Response To Misfolded Protein (GO:0051788)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	UBE2W
Ribonucleoside Bisphosphate Catabolic Process (GO:0034031)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	SUCLA2
Selenocysteine Incorporation (GO:0001514)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	SECISBP2L
Semaphorin-Plexin Signaling Pathway Involved In Axon Guidance (GO:1902287)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	PLXNC1
Sensory Organ Morphogenesis (GO:0090596)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	NIPBL
Embryonic Digestive Tract Morphogenesis (GO:0048557)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	NIPBL
Serotonin Uptake (GO:0051610)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	SLC18A2
Skin Morphogenesis (GO:0043589)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	ITGA6
Somatic Recombination Of Immunoglobulin Gene Segments (GO:0016447)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	XRCC4
Establishment Of Protein Localization To Chromatin (GO:0071169)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	NIPBL
succinyl-CoA Metabolic Process (GO:0006104)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	SUCLA2
tRNA Transcription (GO:0009304)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	GTF3C4
Transcription-Coupled Nucleotide-Excision Repair (GO:0006283)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	ERCC6
Glucan Metabolic Process (GO:0044042)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	GSK3B
Translational Readthrough (GO:0006451)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	SECISBP2L
Glutamine Transport (GO:0006868)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	SLC38A2
Type B Pancreatic Cell Differentiation (GO:0003309)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	BMP6
Ubiquitin-Dependent Protein Catabolic Process Via The C-end Degron Rule Pathway (GO:0140627)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	FEM1B
Vascular Associated Smooth Muscle Cell Differentiation (GO:0035886)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	MYOCD
Interleukin-12-Mediated Signaling Pathway (GO:0035722)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	JAK2
Intestinal Epithelial Cell Differentiation (GO:0060575)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	IL6ST
mRNA Pseudouridine Synthesis (GO:1990481)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	TRUB1
Mitochondrial Fragmentation Involved In Apoptotic Process (GO:0043653)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	VPS35
Monocyte Activation (GO:0042117)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	FOXP1
ncRNA Export From Nucleus (GO:0097064)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	PHAX
Negative Regulation Of Cytoplasmic Translation (GO:2000766)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	CPEB3
Negative Regulation Of Long-Term Synaptic Potentiation (GO:1900272)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	FXR1
Negative Regulation Of Protein-Containing Complex Disassembly (GO:0043242)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	IRAK3
Negative Regulation Of Retrograde Protein Transport, ER To Cytosol (GO:1904153)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	UBE2J1
Negative Regulation Of Smooth Muscle Cell Differentiation (GO:0051151)	1/8	0.2601092106507321	0.5226921549301206	0	0	3.727061556329849	5.019061217049944	PDCD4
