Correlated Gene	Cytoband	Spearman's Correlation	p-Value	q-Value
TTF2	1p13.1	-0.09199123661148934	0.4200611084549487	0.667080307565063
TCEANC2	1p32.3	-0.0919425511197667	0.4203081916849323	0.6673026182407371
SYNGAP1	6p21.32	-0.09194255111976672	0.4203081916849323	0.6673026182407371
PDLIM4	5q31.1	-0.0919425511197667	0.4203081916849323	0.6673026182407371
PKP3	11p15.5	0.09190729530715601	0.42048717032645144	0.6675249484646879
ZMYM6	1p34.3	0.09189386562804298	0.42055535858709836	0.6675249484646879
CSRP2	12q21.2	0.09189386562804297	0.42055535858709836	0.6675249484646879
SPSB4	3q23	-0.09186952288218157	0.42067897341000804	0.6676644634023842
GEMIN2	14q21.1	-0.09179649464459608	0.42104994334091195	0.668165907335558
ZNF304	19q13.43	0.09177215189873454	0.42117364179826033	0.668165907335558
C8ORF76	8q24.13	0.09177215189873454	0.42117364179826033	0.668165907335558
RRAS	19q13.33	-0.09177215189873453	0.42117364179826033	0.668165907335558
SEZ6L2	16p11.2	-0.09177215189873454	0.42117364179826033	0.668165907335558
CLEC12B	12p13.2	0.09176319756099283	0.42121914881656175	0.6681813941639502
ZBTB42	14q32.33	-0.09174780915287296	0.4212973611589552	0.6682487545307043
DYNC1I1	7q21.3	0.09169912366114873	0.4215448625819721	0.6685236684798701
TMEM201	1p36.22	-0.09169912366114873	0.4215448625819721	0.6685236684798701
HMHB1	5q31.3	-0.09169261230228602	0.42157797057939916	0.6685236684798701
NOCT	4q31.1	-0.09167478091528707	0.42166864464006215	0.6685540266545108
ZKSCAN5	7q22.1	-0.09167478091528707	0.42166864464006215	0.6685540266545108
DSCAML1	11q23.3	-0.09165043816942536	0.42179244759306134	0.6685801935772997
TBC1D7	6p24.1	-0.09165043816942534	0.42179244759306134	0.6685801935772997
NGEF	2q37.1	-0.09165043816942535	0.42179244759306134	0.6685801935772997
F12	5q35.3	-0.09162832593576432	0.4219049246596158	0.6686630658759095
UACA	15q23	0.09162609542356362	0.42191627143884625	0.6686630658759095
DYSF	2p13.2	-0.09160175267770185	0.42204011617530757	0.6687459431775048
FOS	14q24.3	0.09160175267770186	0.42204011617530757	0.6687459431775048
TMEM212	3q26.31	0.09159286647876282	0.422085330288141	0.6687608983790659
EPS8L1	19q13.42	-0.09158484202614106	0.4221261621175356	0.6687689082518089
ATG101	12q13.13	-0.09157740993184003	0.42216398180030956	0.6687721450672193
VPS39	15q15.1	-0.09152872444011732	0.42241177570747146	0.6691079843487641
YIPF3	6p21.1	-0.09150438169425541	0.42253570398537943	0.6691562578466068
OCLN	5q13.2	0.09150438169425544	0.42253570398537943	0.6691562578466068
ITGAM	16p11.2	0.09148003894839353	0.42265965314332854	0.6691562578466068
GNG5B	Xq23	0.09145951835953393	0.4227641567403665	0.6691562578466068
IQCB1	3q13.33	0.09145569620253154	0.42278362317918805	0.6691562578466068
PPHLN1	12q12	0.09145569620253156	0.42278362317918805	0.6691562578466068
WDR20	14q32.31	0.09145569620253155	0.42278362317918805	0.6691562578466068
SYT12	11q13.2	-0.09145569620253158	0.42278362317918805	0.6691562578466068
FAS	10q23.31	0.09145569620253156	0.42278362317918805	0.6691562578466068
ILVBL	19p13.12	-0.09143135345666957	0.4229076140908261	0.6691562578466068
NUB1	7q36.1	0.09143135345666957	0.4229076140908261	0.6691562578466068
EMC3	3p25.3	-0.0914313534566696	0.4229076140908261	0.6691562578466068
DNA2	10q21.3	-0.0914313534566696	0.4229076140908261	0.6691562578466068
DNAH10	12q24.31	-0.09140701071080853	0.4230316258760989	0.6692958258571238
AGPAT1	6p21.32	-0.09138266796494648	0.4231556585328805	0.6693787530638178
CA13	8q21.2	0.0913826679649465	0.4231556585328805	0.6693787530638178
RAD21L1	20p13	0.09137504929346993	0.4231944819446527	0.66938352098421
TCL1B	14q32.13	0.09136383819792368	0.42325161543575607	0.6693985920049027
PLA2G2F	1p36.12	-0.09135912610523036	0.4232756303160514	0.6693985920049027
PSMB5	14q11.2	0.09133398247322327	0.42340378645238474	0.6695446222954426
HSPBAP1	3q21.1	-0.09130963972736114	0.42352788171082656	0.6695943481715679
ETNPPL	4q25	0.09130963972736114	0.42352788171082656	0.6695943481715679
APOH	17q24.2	-0.0913067344604891	0.423542693670391	0.6695943481715679
POLR3C	1q21.1	-0.09128529698149995	0.4236519978321822	0.6696538808960847
EPG5	18q12.3-q21.1	0.09128529698149897	0.42365199783218843	0.6696538808960847
UGT2B28	4q13.2	-0.0912692553963529	0.4237338003094169	0.6697105577999592
SERPINA1	14q32.13	-0.09126095423563772	0.42377613481432497	0.6697105577999592
G6PC2	2q31.1	0.0912571896180712	0.42379533452178453	0.6697105577999592
NRTN	19p13.3	-0.09124389590648298	0.4238631369993996	0.6697610836796092
FBXO40	3q13.33	0.09122392785365985	0.42396499258955456	0.6698654049933686
SLC34A3	9q34.3	-0.09120398484238727	0.4240667344511768	0.669955495625355
MYO3B	2q31.1	0.09118792599805292	0.4241486709038832	0.669955495625355
PERP	6q23.3	0.09118792599805291	0.4241486709038832	0.669955495625355
CAVIN3	11p15.4	-0.0911813038022445	0.4241824617335138	0.669955495625355
PANK4	1p36.32	-0.0911635832521906	0.42427289130759915	0.669955495625355
MDH2	7q11.23	-0.0911635832521906	0.42427289130759915	0.669955495625355
TBC1D8B	Xq22.3	0.09116358325219058	0.42427289130759915	0.669955495625355
MYADM	19q13.42	-0.0911392405063292	0.4243971325613073	0.6699818933340527
ARPC1A	7q22.1	-0.0911392405063292	0.4243971325613073	0.6699818933340527
RNF170	8p11.21	0.09113924050632922	0.4243971325613073	0.6699818933340527
LAMB1	7q31.1	0.09109055501460538	0.42464567761007355	0.6703176534001947
TMEM86A	11p15.1	0.09106126755030391	0.4247952336564462	0.6704971124495439
GJB7	6q14.3-q15	-0.09104467342633728	0.424879984718446	0.670574261595906
NLRP10	11p15.4	0.09103751688837178	0.42491653824733877	0.6705753355388353
CDC42SE1	1q21.3	0.09101752677702088	0.42501865150406004	0.6706798626173724
CHGA	14q32.12	-0.09099373779220186	0.4251401884332491	0.6707628656283593
PRKAA2	1p32.2	0.09099318403115834	0.42514301781227204	0.6707628656283593
LAD1	1q32.1	-0.09098380975620586	0.4251909162391664	0.6707818210193888
TRIM38	6p22.2	0.09096884128529671	0.4252674049552896	0.6708458734876986
RAB22A	20q13.32	0.09092015579357343	0.4255162417370627	0.6711251355712887
ZNF321P	19q13.41	-0.09092015579357345	0.4255162417370627	0.6711251355712887
OR2Z1	19p13.2	-0.09089910981268373	0.4256238358006367	0.671208152843473
ANK1	8p11.21	0.09089581304771176	0.4256406913714508	0.671208152843473
PLA2G2D	1p36.12	-0.09088376722601542	0.42570228202442584	0.6712486510234157
LMNTD2	11p15.5	-0.09086648409030298	0.4257906601303887	0.6713313773462682
COMMD3	10p12.2	-0.09084712755598826	0.4258896531163068	0.6713811467032376
TMPRSS11E	4q13.2	0.09084626619013399	0.42589405861054896	0.6713811467032376
FAM9C	Xp22.2	-0.09083554765922018	0.425948881197591	0.6714109483284062
SNX29	16p13.13-p13.12	0.09082278481012651	0.4260141652224019	0.6714572336005361
SMIM11	21q22.11-q22.12	-0.0907984420642647	0.4261386981480213	0.6715968876554221
TMEM52B	12p13.2	0.09074975657254096	0.42638782644905304	0.671819592027322
KCNMB1	5q35.1	-0.09074975657254096	0.42638782644905304	0.671819592027322
ZNF878	19p13.2	-0.09074975657254096	0.42638782644905304	0.671819592027322
STK33	11p15.4	-0.09070107108081808	0.4266370380018294	0.6720989508990558
PCDHGB7	5q31.3	-0.09070107108081808	0.4266370380018294	0.6720989508990558
SAG	2q37.1	-0.09068778021409613	0.4267050858242951	0.672149504450455
ACER1	19p13.3	-0.09067247112232128	0.4267834744311967	0.672216337002221
CCL4L1	17q12 alternate reference locus	-0.0906523855890941	0.4268863327887479	0.6723216967579463
PATE2	11q24.2	0.09063869695004502	0.42695644065809113	0.6723754629504378
MRPS31	13q14.11	0.09062804284323304	0.42701101138950226	0.6724047540985566
OGFOD3	17q25.3	-0.090603700097371	0.42713571079216983	0.6725444610712626
OR7E24	19p13.2	0.09059235827660858	0.42719381809016543	0.6725708830805076
CLEC5A	7q34	0.09057935735150889	0.4272604309945449	0.6725708830805076
SOX11	2p25.2	0.09057935735150892	0.4272604309945449	0.6725708830805076
CCL21	9p13.3	0.09051862650434321	0.427571676510638	0.672990044893874
SLCO1B7	12p12.2	0.09050834721126677	0.42762437068169645	0.672990044893874
SRD5A3	4q12	0.09050632911392441	0.4276347163777583	0.672990044893874
H2BC14	6p22.1	-0.09049526336249807	0.42769144705389184	0.6730226635052109
YPEL1	22q11.21-q11.22	-0.09040895813047728	0.42813405461678244	0.673605747239417
NFKBIL1	6p21.33	-0.09040895813047732	0.42813405461678244	0.673605747239417
WWC1	5q34	0.09038461538461594	0.4282589411369596	0.6736888316648404
ATOH7	10q21.3	0.09038461538461495	0.4282589411369656	0.6736888316648404
MDH1	2p15	0.09036027263875353	0.4283838484368486	0.6737719208102659
TRA2A	7p15.3	-0.09036027263875357	0.4283838484368486	0.6737719208102659
GRAMD4	22q13.31	0.09034865110105945	0.42844348810438126	0.673774606276121
PRAMEF9	1p36.21	-0.09034589272518094	0.4284576442948831	0.673774606276121
MUC17	7q22.1	-0.09031245853937615	0.42862925223954274	0.6738814321515668
AUNIP	1p36.11	0.09031158714703069	0.42863372536682876	0.6738814321515668
GBX2	2q37.2	-0.09031158714703069	0.42863372536682876	0.6738814321515668
TEKT4P2	21p11.2	-0.09028724440116821	0.42875869499245733	0.6739872951242996
HAUS2	15q15.2	0.09026290165530669	0.42888368538884203	0.6739872951242996
KCNQ2	20q13.33	-0.09026290165530669	0.42888368538884203	0.6739872951242996
ZNF248	10p11.21	0.09026290165530669	0.42888368538884203	0.6739872951242996
PSG5	19q13.31	-0.09025429632986602	0.42892787530875753	0.6739872951242996
MOCS2	5q11.2	0.09023855890944513	0.4290086965537635	0.6739872951242996
B4GALT3	1q23.3	-0.09023855890944517	0.4290086965537635	0.6739872951242996
RRP12	10q24.1	-0.09023855890944513	0.4290086965537635	0.6739872951242996
GLUD1P3	10q22.2	0.09021421616358355	0.429133728484963	0.6739872951242996
EFHD2	1p36.21	-0.09021421616358356	0.429133728484963	0.6739872951242996
PA2G4	12q13.2	0.09021421616358355	0.429133728484963	0.6739872951242996
HDAC5	17q21.31	-0.09021421616358355	0.429133728484963	0.6739872951242996
CKAP5	11p11.2	0.09018987341772096	0.42925878118020744	0.6741270601194336
ZNF391	6p22.1	0.09016772562860517	0.4293725760592366	0.6742101969537039
DAB2	5p13.1	0.09016553067185928	0.4293838546372356	0.6742101969537039
FAM222B	17q11.2	0.09014118792599765	0.42950894885380764	0.6743499732004222
DYRK3	1q32.1	-0.09009250243427423	0.4297591995565557	0.6746283201801897
SPTBN2	11q13.2	-0.09009250243427422	0.4297591995565557	0.6746283201801897
DELEC1	9q33.1	0.09008563534661723	0.42979450409382547	0.6746283201801897
SUZ12	17q11.2	0.09006815968841342	0.4298843560382215	0.6746560546908343
MPST	22q12.3	-0.09006815968841243	0.4298843560382244	0.6746560546908343
KCNG1	20q13.13	0.09005477851261286	0.429953163232213	0.674707394249476
FXR2	17p13.1	-0.0900194741966898	0.43013473125084845	0.6748790105146979
ZKSCAN2	16p12.1	-0.09001947419668979	0.43013473125084845	0.6748790105146979
DGKD	2q37.1	-0.08999513145082791	0.4302599499772899	0.6749610476211816
BHLHA15	7q21.3	0.08999073168510321	0.4302825845209486	0.6749610476211816
CCN5	20q13.12	-0.08997711524671514	0.4303526384237377	0.6749610476211816
SETD1B	12q24.31	0.08997078870496603	0.43038518944745685	0.6749610476211816
SHC3	9q22.1	-0.08997078870496604	0.43038518944745685	0.6749610476211816
SMIM9	Xq28	-0.08996719819121445	0.43040366381236206	0.6749610476211816
ZNF705D	8p23.1	-0.08995242019485424	0.43047970617652065	0.6750071626334171
CPA3	3q24	0.08994744852212865	0.4305052903715615	0.6750071626334171
BDKRB1	14q32.2	-0.08992988913875716	0.43059565776572895	0.675011817984722
DGKZ	11p11.2	-0.08992210321324215	0.430635730609905	0.675011817984722
CHMP6	17q25.3	-0.08992210321324219	0.430635730609905	0.675011817984722
TMLHE	Xq28	-0.08991540397639523	0.4306702121489099	0.675011817984722
OR8D4	11q24.1	-0.08990239043384173	0.43073719844226965	0.675011817984722
CDH16	16q22.1	0.08990197616484731	0.43073933096005923	0.675011817984722
BRF2	8p11.23	0.08989776046738115	0.43076103229763807	0.675011817984722
CEBPA	19q13.11	-0.08987341772151915	0.43088635472002335	0.6750950154036875
OLFML2A	9q33.3	0.08987341772151915	0.43088635472002335	0.6750950154036875
CYP4F2	19p13.12	-0.08986373989174908	0.430936184319649	0.675116501297955
SNPH	20p13	-0.08977604673807175	0.43138785171045135	0.6756904836615596
GCDH	19p13.13	-0.08977604673807174	0.43138785171045135	0.6756904836615596
MAGEB3	Xp21.2	-0.08977155277195632	0.43141100532288634	0.6756904836615596
GADD45G	9q22.2	-0.08976442164492913	0.4314477474480789	0.6756914161399915
CCZ1B	7p22.1	-0.08972736124634832	0.4316387245542468	0.6759338760235013
TFE3	Xp11.23	-0.0897030185004871	0.43176419205528305	0.6760170903835669
PRSS23	11q14.2	0.08970301850048708	0.43176419205528305	0.6760170903835669
NKG7	19q13.41	-0.08964761747477312	0.432049817517435	0.6763800098313401
PLEKHM1	17q21.31	-0.08962999026290215	0.4321407188474604	0.6763800098313401
CASZ1	1p36.22	0.08962999026290215	0.4321407188474604	0.6763800098313401
SFPQ	1p34.3	-0.08962999026290118	0.43214071884746663	0.6763800098313401
SUN5	20q11.21	-0.08961257127354164	0.43223055706754776	0.6764066105943264
TP53TG3	16p11.2	0.0896121156789019	0.4322329069335058	0.6764066105943264
TRMT11	6q22.32	0.08960564751703978	0.4322662692002259	0.6764066105943264
KIAA2013	1p36.22	-0.08953261927945448	0.43264304449240376	0.676882861625084
INTU	4q28.1	-0.08953261927945451	0.43264304449240376	0.676882861625084
EFCAB9	5q35.1	0.08951254453172439	0.43274664898037607	0.6769882926931265
TMEM129	4p16.3	-0.08948393378773145	0.4328943315257149	0.6771059944113621
MYL9	20q11.23	-0.08948393378773144	0.4328943315257149	0.6771059944113621
UPF1	19p13.11	-0.08945959104186987	0.43302000608700464	0.6772458980743288
PREX1	20q13.13	-0.08943524829600728	0.43314570134162733	0.6773718809351095
KANK4	1p31.3	0.08942995607279787	0.4331730307975338	0.6773718809351095
COX20	1q44	0.08941090555014568	0.43327141728726737	0.6774123957302517
ARAP3	5q31.3	-0.0894109055501457	0.43327141728726737	0.6774123957302517
RASA4	7q22.1	-0.08938656280428404	0.43339715392161426	0.677552312307162
CDH18	5p14.3	0.08937898578614817	0.4334362954190959	0.6775568381225255
CD163L1	12p13.31	-0.08936222005842234	0.43352291124234343	0.677578911358957
SQSTM1	5q35.3	-0.08936222005842233	0.43352291124234343	0.677578911358957
AK8	9q34.13	-0.08933787731256061	0.43364868924712996	0.6777188318783213
LARS2	3p21.31	-0.08931353456669885	0.4337744879336557	0.6777828567493568
SETD5	3p25.3	0.08931353456669887	0.4337744879336557	0.6777828567493568
PNLIP	10q25.3	0.0893089016190835	0.43379843246933636	0.6777828567493568
NAA16	13q14.11	0.08926484907497526	0.43402614734260214	0.6780253027139613
SPN	16p11.2	-0.08926484907497526	0.43402614734260214	0.6780253027139613
MFSD5	12q13.13	-0.0892405063291144	0.4341520080603605	0.6781652449797207
UCK2	1q24.1	-0.08921616358325254	0.43427788945053436	0.678248524312711
TRAF5	1q32.3	-0.0892161635832525	0.43427788945053436	0.678248524312711
FAM186B	12q13.12	-0.08919399209049991	0.43439256082719757	0.6783603142734776
CCDC198	14q22.3	0.08918717507499593	0.4344278220056792	0.6783603142734776
IFNB1	9p21.3	-0.08918127600276436	0.43445833640839215	0.6783603142734776
LUC7L3	17q21.33	0.08916747809152865	0.4345297142387994	0.6784150963222148
FAM163B	9q34.2	-0.08915927206635323	0.43457216789043185	0.6784247147466045
SYNPO	5q33.1	-0.08911879259980568	0.4347816216886644	0.67863834788129
LSM12	17q21.31	0.0891187925998057	0.43478162168867107	0.67863834788129
LRIT3	4q25	-0.08909444985394367	0.4349076064058456	0.678721646898019
KDM2B	12q24.31	0.08909444985394364	0.4349076064058456	0.678721646898019
LINC02869	1q41	-0.08907612654194476	0.43500245145845096	0.6788129914945173
OR1L4	9q33.2	-0.08906694848087299	0.4350499633001006	0.6788304644381286
H2AC20	1q21.2	-0.08905660443339852	0.43510351459426266	0.6788573573416703
SFXN5	2p13.2	-0.08902142161635834	0.4352856844982159	0.6790849023806669
KCNIP3	2q11.1	-0.08900979193076197	0.4353459102749546	0.6791115458529374
LGR5	12q21.1	0.08899707887049621	0.4354117518347753	0.6791115458529374
TEX10	9q31.1	0.08899707887049621	0.4354117518347753	0.6791115458529374
RRP15	1q41	0.08897273612463498	0.4355378398202977	0.679251530098517
DUSP10	1q41	-0.08894839337877278	0.4356639484524255	0.6793348505523181
ZNF813	19q13.42	-0.08894839337877279	0.4356639484524255	0.6793348505523181
AHNAK2	14q32.33	-0.08892405063291152	0.4357900777287993	0.6793903770084315
FABP3	1p35.2	-0.0889240506329115	0.4357900777287993	0.6793903770084315
HIGD2B	15q24.1	-0.08892047773920372	0.43580859202418565	0.6793903770084315
MYCN	2p24.3	0.08889970788704919	0.43591622764706006	0.6794117560298879
PEPD	19q13.11	-0.08887536514118789	0.43604239820483504	0.6794117560298879
RNF8	6p21.2	-0.08887536514118789	0.43604239820483504	0.6794117560298879
C16ORF78	16q12.1	0.08887003723766274	0.43607001594256023	0.6794117560298879
VWA2	10q25.3	0.08886968385386937	0.43607184777888053	0.6794117560298879
ADH6	4q23	-0.08885426688981898	0.43615176896161256	0.6794117560298879
WDR53	3q29	-0.08885102239532651	0.43616858939976744	0.6794117560298879
PLEKHA6	1q32.1	-0.08885102239532652	0.43616858939976744	0.6794117560298879
ARPP21	3p22.3	0.08885102239532652	0.43616858939976744	0.6794117560298879
PAX1	20p11.22	0.08883166417469758	0.4362689558730273	0.6794117560298879
KPNB1	17q21.32	0.08882667964946413	0.4362948012294856	0.6794117560298879
PILRA	7q22.1	-0.08882667964946417	0.4362948012294856	0.6794117560298879
KLHL31	6p12.1	-0.08882667964946415	0.4362948012294856	0.6794117560298879
GPATCH8	17q21.31	0.08880233690360274	0.4364210336916189	0.6795517186836678
POLR3B	12q23.3	0.08877799415774126	0.4365472867837914	0.6796916901423798
GSX2	4q12	-0.08876445592240781	0.4366175114566323	0.6797444108985448
PSMB10	16q22.1	-0.0887536514118788	0.4366735605036417	0.6797750555042118
SSX2B	Xp11.22	-0.08869400307790921	0.43698306294680833	0.6801039868591073
SIGLEC16	19q13.33	0.08868278198299426	0.43704130064435687	0.6801039868591073
CHST4	16q22.2	-0.08868254795848476	0.43704251528267846	0.6801039868591073
OR11G2	14q11.2	0.08867854145748746	0.43706331019364364	0.6801039868591073
CLLU1-AS1	12q22	-0.08867787423163999	0.43706677334501987	0.6801039868591073
SERPINA7	Xq22.3	-0.08866787091012245	0.4371186961771941	0.6801059587254527
PIAS3	1q21.1	-0.08865628042843252	0.4371788616121022	0.6801059587254527
TEX26	13q12.3	0.08864272737616284	0.43724922055074167	0.6801059587254527
ALX1	12q21.31	0.08864256333402763	0.4372500721936603	0.6801059587254527
UTS2	1p36.23	0.0886319376825709	0.4373052384345847	0.6801059587254527
PKNOX2	11q24.2	-0.08863193768257088	0.4373052384345847	0.6801059587254527
TMPRSS6	22q12.3	-0.0886285704952361	0.4373227210121404	0.6801059587254527
CSF3R	1p34.3	-0.08860759493670924	0.4374316358704359	0.6801621668046962
ARL3	10q24.32	0.08860759493670922	0.4374316358704359	0.6801621668046962
TMEM115	3p21.31	-0.08858325219084752	0.437558053917266	0.6803021460430386
NDUFS8	11q13.2	-0.08855890944498579	0.43768449257269293	0.6804421340370383
CDKN2A-DT	9p21.3	-0.08853620080070392	0.4378024621189205	0.6804689550709825
